timestamp,Model,Data,Seed,cen_feats,lr,input_dim,hidden_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score,proj_dim
2025-08-01 21:05:35,BGRL_L2L_w_org,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,,-1.0,-1.0,-1,-1,InfoNCE,0.1948051948051948,0.6818181818181818,0.303030303030303,0.9941077441077442,0.9501206757843926,0.9716166186754422,0.9454545454545454,0.6373234608528726,0.8537994587873912,0.2665427203555274,2.6004636294817658e-05,0.019062381,
2025-08-01 21:07:44,DGI_inductive_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,['dc'],0.01,8.0,128,5,JSD,0.2222222222222222,0.7586206896551724,0.34375,0.9939965694682676,0.9377022653721684,0.9650291423813488,0.933596837944664,0.6543895711906744,0.9488477848454412,0.4615634883796707,-0.0001506827197176,0.0209520924836397,
2025-08-01 21:09:30,DGI_inductive_w_org,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,,-1.0,-1.0,-1,-1,InfoNCE,0.2289156626506024,0.8260869565217391,0.3584905660377358,0.9966159052453468,0.9484702093397746,0.971947194719472,0.9462450592885376,0.6652188803786039,0.9666386613456556,0.5026423706693879,0.0001214442474013,0.0999610424041748,
2025-08-01 21:10:23,DGI_transductive_w_org,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,,-1.0,-1.0,-1,-1,InfoNCE,0.12,0.5714285714285714,0.1983471074380165,0.992274678111588,0.9292604501607716,0.9597343295973432,0.9233201581027668,0.5790407185176799,0.7202955137038739,0.1721947183889991,-0.0023783365383429,-0.0042570387013256,
2025-08-01 21:14:33,GBT_w_org,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,,-1.0,-1.0,-1,-1,InfoNCE,0.1038251366120218,0.6551724137931034,0.1792452830188679,0.9907578558225508,0.8673139158576052,0.9249352890422778,0.8624505928853755,0.5520902860305729,0.805099877245843,0.2715245352048949,,,
2025-08-01 21:22:39,GRACE_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,['cc'],0.0001,4.0,64,2,InfoNCE,0.2,0.8148148148148148,0.3211678832116788,0.9956709956709956,0.9289176090468496,0.961136648558295,0.9264822134387352,0.6411522658849869,0.8857326631963143,0.328269172208844,0.1150431125322175,0.7782129645347595,32.0
2025-08-01 21:30:51,GRACE_w_org,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,,-1.0,-1.0,-1,-1,InfoNCE,0.1034482758620689,0.2608695652173913,0.1481481481481481,0.9859154929577464,0.9581320450885668,0.9718252347897102,0.9454545454545454,0.5599866914689291,0.6928166351606804,0.113244903601702,9.41378203201902e-06,0.0241803359240293,
2025-08-01 21:31:37,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,['dc cc bc'],0.0001,,128,4,BootstrapLatent,0.1466666666666666,0.44,0.22,0.9882352941176472,0.9483870967741936,0.9679012345679012,0.9383399209486166,0.5939506172839507,0.7434516129032258,0.1721014617486488,-9.241684769706622e-05,0.0204923581331968,
2025-08-01 21:32:31,MVGRL_node_w_org,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,None,-1.0,-1.0,-1,-1,InfoNCE,0.19318181818181818,0.7391304347826086,0.3063063063063063,0.9949022939677146,0.9428341384863124,0.9681686647374949,0.9391304347826087,0.6372374855219005,0.879594622978366,0.37118363097108015,0.002252359259216534,-0.05789269134402275,
