timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,final_loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,threshold,valid_f1_1,ari_score,sil_score
2026-05-18 23:12:16,labeff_gbt_d_hofinet_r0.01_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BootstrapLatent,0.4554828405380249,0.5002623141941125,0.906996406679349,0.6448510350527858,0.9979372018612064,0.980260097905125,0.989019668882557,0.978697944835046,0.8169353519676714,0.9455899247689976,0.5345596881005079,0.5,,0.0,0.0
2026-05-18 23:13:45,labeff_gbt_d_hofinet_r0.01_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BootstrapLatent,0.4537506103515625,0.5014549524342473,0.9478527607361964,0.6559068950373298,0.9988424241001196,0.9794868134448984,0.9890699328990136,0.9788128718226068,0.8224884139681717,0.9726586058653364,0.579647743137479,0.5,,0.0,0.0
2026-05-18 23:15:14,labeff_gbt_d_hofinet_r0.01_s2026,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BootstrapLatent,0.4702087640762329,0.4943033948296801,0.9064587973273942,0.639745508982036,0.997931854366906,0.9798678887760716,0.9888173791821562,0.9783080944654768,0.814281444082096,0.9469598550113484,0.5254188406899377,0.5,,0.0,0.0
2026-05-18 23:16:44,labeff_gbt_d_hofinet_r0.01_s2027,HOFINET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BootstrapLatent,0.490012526512146,0.5018130775529301,0.9066892106097432,0.6460600128007229,0.9979304461142544,0.9803866938984152,0.9890807808501916,0.9788151252929512,0.8175703968254572,0.9685442548781256,0.5560241289515863,0.5,,0.0,0.0
2026-05-18 23:18:15,labeff_gbt_d_hofinet_r0.05_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BootstrapLatent,0.4600381851196289,0.501646671371442,0.987382798935062,0.6652887727644972,0.9997208935503364,0.97875642083044,0.9891275846212896,0.9789392838914844,0.8272081786928933,0.9903958845472288,0.5760110015020881,0.5,,0.0,0.0
2026-05-18 23:19:45,labeff_gbt_d_hofinet_r0.05_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BootstrapLatent,0.458271861076355,0.5030277843742579,0.9743560257589696,0.6635082223962412,0.9994292179005456,0.9790116337378396,0.989115070700111,0.9789122924109772,0.8263116465481761,0.9876943668492354,0.5910380974239764,0.5,,0.0,0.0
2026-05-18 23:21:16,labeff_gbt_d_hofinet_r0.05_s2026,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BootstrapLatent,0.4701740741729736,0.5024462127910404,0.9846367101767356,0.665365701350402,0.9996594729255373,0.9788381940387936,0.9891392741782252,0.9789613678300813,0.8272524877643137,0.9894923003234412,0.5761617050304766,0.5,,0.0,0.0
2026-05-18 23:22:46,labeff_gbt_d_hofinet_r0.05_s2027,HOFINET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BootstrapLatent,0.4959408044815063,0.5029508196721312,0.969435826726416,0.6622968835858387,0.9993192770005196,0.979094006764736,0.989103260663075,0.9788877547014252,0.8257000721244568,0.985409928727317,0.5715313297982962,0.5,,0.0,0.0
2026-05-18 23:24:18,labeff_gbt_d_hofinet_r0.10_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BootstrapLatent,0.4573022127151489,0.5029578020244512,0.9919626652838994,0.6674808094905792,0.999821346242508,0.9786709539121116,0.9891330995752444,0.978953993606696,0.8283069545329118,0.9910146761210952,0.5910102350161557,0.5,,0.0,0.0
2026-05-18 23:25:48,labeff_gbt_d_hofinet_r0.10_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BootstrapLatent,0.4498265981674194,0.5007924976885484,0.9882705591033494,0.664738110891957,0.9997407176934248,0.9786818808678412,0.9890992214543968,0.9788849812562456,0.8269186661731769,0.9907480235308104,0.5968032530662362,0.5,,0.0,0.0
2026-05-18 23:27:21,labeff_gbt_d_hofinet_r0.10_s2026,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BootstrapLatent,0.4744861125946045,0.5013754257270108,0.993252886985857,0.6663764961915125,0.9998501380459154,0.9785275294953842,0.9890739280974664,0.9788408133519576,0.8277252121444896,0.9910459560289808,0.5889972525054513,0.5,,0.0,0.0
2026-05-18 23:28:53,labeff_gbt_d_hofinet_r0.10_s2027,HOFINET_NODE_FEAT,2027,None,-1,-1,-1,32,-1,BootstrapLatent,0.49299120903015137,0.5056423041595591,0.9907443116081759,0.6695625733026367,0.9997925143799061,0.9787432117920869,0.9891558931241776,0.979000922005002,0.8293592332134072,0.9904572362904024,0.5796658902508172,0.5,,0.0,0.0
